id,collection,title,page,change_type,original,corrected,notes
13698,Fadensonne,Die Eine,193,source_text_replaced,"DIE EINE eigen-
sternige
Nacht.
Aschendurchfadmet
stundaus, stundein,
von den Lidschatten zu-
gefallener Augen,
zusammengeschliffen
zu pfeildünnen
Seelen,
verstumm t im Gespräch
mit luftalgenbärtigen
krauchenden Köchern.
Eine erfüllte
Leuchtmuschel fährt
durch ein Gewissen.","DIE EINE eigen-
sternige 
Nacht. 
Aschendurchfadmet 
stundaus, stundein, 
von den Lidschatten zu-
gefallener Augen , 
zusammengeschliffen 
zu pfeildünnen 
Seelen, 
verstumm t im Gespräch 
mit luftalgenbärtigen 
krauchenden Köchern. 
Eine erfüllte 
Leuchtmuschel fährt 
durch ein Gewissen.",Replaced JSON text with the text extracted from the PDF page segment.
13699,Fadensonne,Bei Glühund Mühwein,193,source_text_replaced,"BEI GLÜH- UND MÜHWEIN, nekronym
lang vor der Zeit,
laß ich die Gläserwelt - und nicht nur sie -
Revue passieren
und roll mich in ein steifes Segel, mastenstark,
die Enden tief im Hohlzahn ein es Ankers,
und leg mir einen Nabel zu, zwischen den Mitten,
aus unter fetten Sternen
in der gerunzelten Flut,
die sie um-eist,
rotgehurtem
Kork.","BEI GLÜH- UND MÜHWEIN, nekronym 
lang vor der Zeit,  
laß ich die Gläserwelt - und nicht nur sie - 
Revue passieren  
und roll mich in ein steifes Segel, mastenstark,  
die Enden tief im Hohlzahn ein es Ankers,  
und leg mir einen Nabel zu, zwischen den Mitten,  
aus unter fetten Sternen  
in der gerunzelten Flut,",Replaced JSON text with the text extracted from the PDF page segment.
13699,Fadensonne,Bei Glühund Mühwein,193,cleaning_and_normalization,"BEI GLÜH- UND MÜHWEIN, nekronym
lang vor der Zeit,
laß ich die Gläserwelt - und nicht nur sie Revue passieren
und roll mich in ein steifes Segel, mastenstark,
die Enden tief im Hohlzahn ein es Ankers,
und leg mir einen Nabel zu, zwischen den Mitten,
aus unter fetten Sternen
in der gerunzelten Flut,
die sie um-eist,
rotgehurtem
Kork.","BEI GLÜH- UND MÜHWEIN, nekronym
lang vor der Zeit,
laß ich die Gläserwelt - und nicht nur sie Revue passieren
und roll mich in ein steifes Segel, mastenstark,
die Enden tief im Hohlzahn ein es Ankers,
und leg mir einen Nabel zu, zwischen den Mitten,
aus unter fetten Sternen
in der gerunzelten Flut,","Applied whitespace/ligature fixups, contraction joins (e.g., 'in s'→'ins'), and preposition+Capital split (e.g., 'imStundenrund'→'im Stundenrund') while preserving stanza breaks."
13700,Fadensonne,Schief,194,source_text_replaced,"SCHIEF,
wie uns allen,
sitzt dir die Eine
Hörklappe auf,
frei,
und das Gehörlose a n dir,
drüben, beim S chläfenfirn,
blüht sich jetzt aus, mit Narren-
schellen an jedem
Kelchblatt.","SCHIEF,  
wie uns allen,  
sitzt dir die Eine  
Hörklappe auf,  
frei,  
und das Gehörlose a n dir,  
drüben, beim S chläfenfirn,  
blüht sich jetzt aus, mit Narren-  
schellen an jedem 
Kelchblatt.",Replaced JSON text with the text extracted from the PDF page segment.
13701,Fadensonne,Die herzschriftgekrümelte,194,source_text_replaced,"DIE HERZSCHRIFTGEKRÜMELTE Sichtinsel
mittnachts, bei k leinem
Zündschlüsselschimmer.
Es sind zuviel
zielwütige Kräfte
auch in dieser
scheinbar durchsternten
Hochluft.
Die ersehnte Freimeile
prallt auf uns auf.","DIE HERZSCHRIFTGEKRÜMELTE Sichtinsel 
mittnachts, bei k leinem 
Zündschlüsselschimmer. 
Es sind zuviel 
zielwütige Kräfte 
auch in dieser 
scheinbar durchsternten 
Hochluft. 
Die ersehnte Freimeile 
prallt auf uns auf.",Replaced JSON text with the text extracted from the PDF page segment.
13703,Fadensonne,Das unbedingte Geläut,195,source_text_replaced,"DAS UNBEDINGTE GELÄUT
hinter all der gemanschten T ristesse.
Hilfsgestänge, gedrungen,
im zeitgeschwärzten Emblem.
Frostfurchen der
Devis e entlang.
All das bei halbem
Muttermal-Licht.","DAS UNBEDINGTE GELÄUT  
hinter all der gemanschten T ristesse.  
Hilfsgestänge, gedrungen,  
im zeitgeschwärzten Emblem .  
Frostfurchen der  
Devis e entlang.  
All das bei halbem 
Muttermal-Licht.",Replaced JSON text with the text extracted from the PDF page segment.
13705,Fadensonne,Spät,195,source_text_replaced,"SPÄT. Ein schwammiger Fetisch
beißt sich die Zapfen vom Christbaum,
aufgerauht von
Frostsprüchen
hüpft ein Wunsch ihnen nach,
das Fenster fliegt auf, wir sind draußen,
nicht ebenzubringen
der Hubbel Dasein,
eine kopflastige,
tiefenfreudige Wolke
kutschiert uns auch darüber
hin.","SPÄT. Ein schwammiger Fetisch 
beißt sich die Zapfen vom Christbaum, 
aufgerauht von 
Frostsprüchen 
hüpft ein Wunsch ihnen nach, 
das Fenster fliegt auf, wir sind draußen, 
nicht ebenzubringen",Replaced JSON text with the text extracted from the PDF page segment.
13705,Fadensonne,Spät,195,cleaning_and_normalization,"SPÄT. Ein schwammiger Fetisch
beißt sich die Zapfen vom Christbaum,
aufgerauht von
Frostsprüchen
hüpft ein Wunsch ihnen nach,
das Fenster fliegt auf, wir sind draußen,
nicht ebenzubringen
der Hubbel Dasein,
eine kopflastige,
tiefenfreudige Wolke
kutschiert uns auch darüber
hin.","SPÄT. Ein schwammiger Fetisch
beißt sich die Zapfen vom Christbaum,
aufgerauht von
Frostsprüchen
hüpft ein Wunsch ihnen nach,
das Fenster fliegt auf, wir sind draußen,
nicht ebenzubringen","Applied whitespace/ligature fixups, contraction joins (e.g., 'in s'→'ins'), and preposition+Capital split (e.g., 'imStundenrund'→'im Stundenrund') while preserving stanza breaks."
13706,Fadensonne,Die Sämlinge,196,source_text_replaced,"DIE SÄMLINGE - causa s ecunda - pachten
das übergewisse
pupillenhörige
Nichts,
das deine - warum nur? - a uch heute
hochzuckende Braue
noch säumt, wenn ich hinse h,
um des darunt er
vielleicht noch zu leistenden
Augenschwurs willen.","DIE SÄMLINGE - causa s ecunda - pachten 
das übergewisse 
pupillenhörige 
Nichts, 
das deine - warum nur? - a uch heute 
hochzuckende Braue 
noch säumt, wenn ich hinse h, 
um des darunt er 
vielleicht noch zu leistenden 
Augenschwurs willen.",Replaced JSON text with the text extracted from the PDF page segment.
13707,Fadensonne,Die Hügelzeilen entlang,196,source_text_replaced,"DIE HÜGELZEILEN ENTLANG
die niedlichen Streckfoltern zwischen
Bäumchen und Bä umchen,
geißblattumrankt,
Dum-dum-Horiz onte, davor,
vertausendfacht, ja,
dein
Hör-Silber,
Spinett,
Tagnacht voll schwirrender L ungen,
die
entzweigten Erzengel schieben
hier Wache.","DIE HÜGELZEILEN ENTLANG  
die niedlichen Streckfoltern zwischen  
Bäumchen und Bä umchen,  
geißblattumrankt,  
Dum-dum-Horiz onte, davor,  
vertausendfacht, ja,  
dein  
Hör-Silber,  
Spinett,  
Tagnacht voll schwirrender L ungen,  
die  
entzweigten Erzengel schieben  
hier Wache.",Replaced JSON text with the text extracted from the PDF page segment.
13930,Zeitgehöft,Komm,196,source_text_replaced,"KOMM, wir löffeln
Nervenzellen
- die Entengrütze, multipolar,
der leergeleuchteten Teiche -
aus den
Rauten-
gruben.
Zehn Fasern ziehn
aus den noch erreichbaren Zentren
Halberke nnbares nach.","KOMM, wir löffeln 
Nervenzellen 
- die Entengrütze, multipolar,",Replaced JSON text with the text extracted from the PDF page segment.
13930,Zeitgehöft,Komm,196,cleaning_and_normalization,"KOMM, wir löffeln
Nervenzellen
- die Entengrütze, multipolar,
der leergeleuchteten Teiche aus den
Rautengruben.
Zehn Fasern ziehn
aus den noch erreichbaren Zentren
Halberke nnbares nach.","KOMM, wir löffeln
Nervenzellen
- die Entengrütze, multipolar,","Applied whitespace/ligature fixups, contraction joins (e.g., 'in s'→'ins'), and preposition+Capital split (e.g., 'imStundenrund'→'im Stundenrund') while preserving stanza breaks."
13710,Fadensonne,Seelenblind,197,source_text_replaced,"SEELENBLIND, hinter den Aschen,
im heilig-sinnlosen Wort,
kommt der Entreimte geschritten,
den Hirnmantel leicht um die Schultern,
den Gehörgang beschallt
mit ve rnetzten Vokalen,
baut er den Sehpurpur ab,
baut ihn auf.","SEELENBLIND, hinter den Aschen,  
im heilig-sinnlosen Wort,  
kommt der Entreimte geschritten,  
den Hirnmantel leicht um die Schultern,  
den Gehörgang beschallt  
mit ve rnetzten Vokalen,  
baut er den Sehpurpur ab,  
baut ihn auf.",Replaced JSON text with the text extracted from the PDF page segment.
13711,Fadensonne,Anrainerin,197,source_text_replaced,"ANRAINERIN Nacht.
Zwerg- und riesenwüchsig, je
nach dem Schnitt in der Fingerbeere,
nach dem,
was aus ihm tritt.
Überäugig zuwe ilen,
wenn bikonkav
ein Gedanke hinzugetropft kommt,
nicht von ihr her.","ANRAINERIN Nacht.  
Zwerg- und riesenwüchsig, je  
nach dem Schnitt in der Fingerbeere,  
nach dem, 
was aus ihm tritt.  
Überäugig zuwe ilen,  
wenn bikonkav",Replaced JSON text with the text extracted from the PDF page segment.
13711,Fadensonne,Anrainerin,197,cleaning_and_normalization,"ANRAINERIN Nacht.
Zwerg- und riesenwüchsig, je
nach dem Schnitt in der Fingerbeere,
nach dem,
was aus ihm tritt.
Überäugig zuwe ilen,
wenn bikonkav
ein Gedanke hinzugetropft kommt,
nicht von ihr her.","ANRAINERIN Nacht.
Zwerg- und riesenwüchsig, je
nach dem Schnitt in der Fingerbeere,
nach dem,
was aus ihm tritt.
Überäugig zuwe ilen,
wenn bikonkav","Applied whitespace/ligature fixups, contraction joins (e.g., 'in s'→'ins'), and preposition+Capital split (e.g., 'imStundenrund'→'im Stundenrund') while preserving stanza breaks."
13712,Fadensonne,Mövenküken,198,source_text_replaced,"MÖWENKÜKEN, silbern,
betteln den Altvogel an:
den Rotfleck am Unter
schnabel, der gelb ist.
Schwarz - eine Kopf-
attrappe führt es dir vor -
war ein stärkerer Reiz. Auch Blau
ist wirksam, doch nich t
die Reizfarbe machts:
es muß eine
Reizgestalt sein, eine ganze,
komplett
konfiguriert,
ein vorgegebenes Erbe.
.........
Freund,
teerübergoßner Sackhüpfe r du,
auch hier, auf diese m
Gestade gerätst du
beiden, Zeit und Ewigkeit, in die
falsche
Kehle.","MÖWENKÜKEN, silbern, 
betteln den Altvogel an: 
den Rotfleck am Unter­
schnabel, der gelb ist. 
Schwarz - eine Kopf-
attrappe führt es dir vor -
war ein stärkerer Reiz. Auch Blau 
ist wirksam, doch nich t 
die Reizfarbe machts: 
es muß eine 
Reizgestalt sein, eine ganze, 
komplett 
konfiguriert, 
ein vorgegebenes Erbe. 
. . . . . . . . . 
Freund, 
teerübergoßner Sackhüpfe r du, 
auch hier, auf diese m 
Gestade gerätst du 
beiden, Zeit und Ewigkeit, in die 
falsche 
Kehle.",Replaced JSON text with the text extracted from the PDF page segment.
13712,Fadensonne,Mövenküken,198,cleaning_and_normalization,"MÖWENKÜKEN, silbern,
betteln den Altvogel an:
den Rotfleck am Unter
schnabel, der gelb ist.
Schwarz - eine Kopfattrappe führt es dir vor war ein stärkerer Reiz. Auch Blau
ist wirksam, doch nich t
die Reizfarbe machts:
es muß eine
Reizgestalt sein, eine ganze,
komplett
konfiguriert,
ein vorgegebenes Erbe.
.........
Freund,
teerübergoßner Sackhüpfe rdu,
auch hier, auf diese m
Gestade gerätst du
beiden, Zeit und Ewigkeit, in die
falsche
Kehle.","MÖWENKÜKEN, silbern,
betteln den Altvogel an:
den Rotfleck am Unter­
schnabel, der gelb ist.
Schwarz - eine Kopfattrappe führt es dir vor war ein stärkerer Reiz. Auch Blau
ist wirksam, doch nich t
die Reizfarbe machts:
es muß eine
Reizgestalt sein, eine ganze,
komplett
konfiguriert,
ein vorgegebenes Erbe.
.........
Freund,
teerübergoßner Sackhüpfe rdu,
auch hier, auf diese m
Gestade gerätst du
beiden, Zeit und Ewigkeit, in die
falsche
Kehle.","Applied whitespace/ligature fixups, contraction joins (e.g., 'in s'→'ins'), and preposition+Capital split (e.g., 'imStundenrund'→'im Stundenrund') while preserving stanza breaks."
13715,Fadensonne,Tau,199,source_text_replaced,"TAU. Und i ch lag mit dir, du, im Gemülle,
ein matschiger Mond
bewarf uns mit Antwort,
wir bröckelte n auseinander
und bröselten wieder in eins:
der Herr brach das Brot,
das Brot brach den Herrn.","TAU. Und i ch lag mit dir, du, im Gemülle,  
ein matschiger Mond  
bewarf uns mit Antwort,  
wir bröckelte n auseinander  
und bröselten wieder in eins:  
der Herr brach das Brot,  
das Brot brach den Herrn.",Replaced JSON text with the text extracted from the PDF page segment.
13716,Fadensonne,Üppige Durchsage,199,source_text_replaced,"ÜPPIGE DURCHSAGE
in einer Gruft, wo
wir mit unsern
Gasfahnen flattern,
wir stehn hier
im Geruch
der Heiligkeit, ja.
Brenzlige
Jenseitsschwaden
treten uns dick aus den Poren,
in jeder zweiten
Zahn-
karies erwacht
eine unverwüstliche Hymn e.
Den Batzen Zwielicht, de n du uns reinwarfst,
komm, schluck ih n mit runter.","ÜPPIGE DURCHSAGE 
in einer Gruft, wo 
wir mit unsern 
Gasfahnen flattern,",Replaced JSON text with the text extracted from the PDF page segment.
13716,Fadensonne,Üppige Durchsage,199,cleaning_and_normalization,"ÜPPIGE DURCHSAGE
in einer Gruft, wo
wir mit unsern
Gasfahnen flattern,
wir stehn hier
im Geruch
der Heiligkeit, ja.
Brenzlige
Jenseitsschwaden
treten uns dick aus den Poren,
in jeder zweiten
Zahnkaries erwacht
eine unverwüstliche Hymn e.
Den Batzen Zwielicht, de ndu uns reinwarfst,
komm, schluck ih nmit runter.","ÜPPIGE DURCHSAGE
in einer Gruft, wo
wir mit unsern
Gasfahnen flattern,","Applied whitespace/ligature fixups, contraction joins (e.g., 'in s'→'ins'), and preposition+Capital split (e.g., 'imStundenrund'→'im Stundenrund') while preserving stanza breaks."
13717,Fadensonne,Ausgerollt,200,source_text_replaced,"AUSGEROLLT diese r Tag:
der vieltausendjährige Teig
für den späteren
Hunnenfladen,
ein ebensoalter
Kiefer, leicht verschlammt,
gedenkt aller Frühzeit
und bleckt gegen sie und sich selber,
Huf-
schläge des Vorgetie rs zum
Hefen-Arioso:
es geht, fladenschön-singbares Wachstum,
immer noch aufwärts,
ein schatten-
loser Geist, ent-
einsamt, ein
unsterblicher,
bibbert
selig.","AUSGEROLLT diese r Tag: 
der vieltausendjährige Teig  
für den späteren  
Hunnenfladen,  
ein ebensoalter  
Kiefer, leicht verschlammt,  
gedenkt aller Frühzeit  
und bleckt gegen sie und sich selber,  
Huf- 
schläge des Vorgetie rs zum 
Hefen-Arioso:  
es geht, fladenschön-singbares Wachstum,  
immer noch aufwärts,  
ein schatten- 
loser Geist, ent- 
einsamt, ein  
unsterblicher,  
bibbert  
selig.",Replaced JSON text with the text extracted from the PDF page segment.
13719,Fadensonne,Ihr mit dem,201,source_text_replaced,"IHR MIT DEM
im Dunkelspiegel Geschauten,
du Einer
mit der erblickten
stofflosen Leuchtspie gelfläche zuinnerst:
durchs zehn-
türmige Wüstentor tritt
euer Boten-Selbst vor euch, steht,
einen Dreivokal lang,
in der hohen
Röte,
als wär das Volk in d en Fernen
abermals um euch g eschart.","IHR MIT DEM  
im Dunkelspiegel Geschauten,  
du Einer  
mit der erblickten  
stofflosen Leuchtspie gelfläche zuinnerst:  
durchs zehn- 
türmige Wüstentor tritt  
euer Boten-Selbst vor euch, steht,  
einen Dreivokal lang,  
in der hohen  
Röte,  
als wär das Volk in d en Fernen  
abermals um euch g eschart.",Replaced JSON text with the text extracted from the PDF page segment.
13720,Fadensonne,Aus Engelsmaterie,201,source_text_replaced,"AUS ENGELSMATERIE, am T ag
der Beseelung, phallisch
vereint im Einen
- Er, der Belebend-Gere chte, schlief dich mir zu,
Schwester -, aufwärts
strömend durch die Kanä le, hinauf
in die Wu rzelkrone:
gescheitelt
stemmt sie uns hoch, gleich-ewig,
stehenden Hirns, ein Blitz
näht uns die Schädel zurecht, die Schalen
und alle
noch zu zersame nden Knochen:
vom Osten gestreut, einzubringen im Westen, gleich-ewig -,
wo diese Schrift brennt, nach dem
Dreivierteltod, vor
der herumwälzenden Rest-
seele, die sich
vor Kron enangst krümmt,
von urher.","AUS ENGELSMATERIE, am T ag 
der Beseelung, phallisch 
vereint im Einen 
- Er, der Belebend-Gere chte, schlief dich mir zu, 
Schwester -, aufwärts 
strömend durch die Kanä le, hinauf 
in die Wu rzelkrone: 
gescheitelt 
stemmt sie uns hoch, gleich-ewig, 
stehenden Hirns, ein Blitz 
näht uns die Schädel zurecht, die Schalen 
und alle 
noch zu zersame nden Knochen: 
vom Osten gestreut, einzubringen im Westen, gleich-ewig -, 
wo diese Schrift brennt, nach dem",Replaced JSON text with the text extracted from the PDF page segment.
13720,Fadensonne,Aus Engelsmaterie,201,cleaning_and_normalization,"AUS ENGELSMATERIE, am Tag
der Beseelung, phallisch
vereint im Einen
- Er, der Belebend-Gere chte, schlief dich mir zu,
Schwester -, aufwärts
strömend durch die Kanä le, hinauf
in die Wu rzelkrone:
gescheitelt
stemmt sie uns hoch, gleich-ewig,
stehenden Hirns, ein Blitz
näht uns die Schädel zurecht, die Schalen
und alle
noch zu zersame nden Knochen:
vom Osten gestreut, einzubringen im Westen, gleich-ewig -,
wo diese Schrift brennt, nach dem
Dreivierteltod, vor
der herumwälzenden Restseele, die sich
vor Kron enangst krümmt,
von urher.","AUS ENGELSMATERIE, am Tag
der Beseelung, phallisch
vereint im Einen
- Er, der Belebend-Gere chte, schlief dich mir zu,
Schwester -, aufwärts
strömend durch die Kanä le, hinauf
in die Wu rzelkrone:
gescheitelt
stemmt sie uns hoch, gleich-ewig,
stehenden Hirns, ein Blitz
näht uns die Schädel zurecht, die Schalen
und alle
noch zu zersame nden Knochen:
vom Osten gestreut, einzubringen im Westen, gleich-ewig -,
wo diese Schrift brennt, nach dem","Applied whitespace/ligature fixups, contraction joins (e.g., 'in s'→'ins'), and preposition+Capital split (e.g., 'imStundenrund'→'im Stundenrund') while preserving stanza breaks."
13721,Fadensonne,Die freigeblasene Leuchtsaat,202,source_text_replaced,"DIE FREIGEBLASENE LEUCHTSAAT
in den unter Weltblut
stehenden Furchen.
Eine Hand mit dem Schimmer des Urlichts
wildert jenseits
der farnigen Dämme:
als hungerte noch
irgendein Magen,
als flügelte noch
irgendein z u
befruchtendes Aug.","DIE FREIGEBLASENE LEUCHTSAAT 
in den unter Weltblut 
stehenden Furchen. 
Eine Hand mit dem Schimmer des Urlichts 
wildert jenseits 
der farnigen Dämme: 
als hungerte noch 
irgendein Magen, 
als flügelte noch 
irgendein z u 
befruchtendes Aug.",Replaced JSON text with the text extracted from the PDF page segment.
13722,Fadensonne,Kleide die Worthöhlen aus,202,source_text_replaced,"KLEIDE DIE WORTHÖHLEN AUS
mit Pantherhäu ten,
erweitere sie, f ellhin und fellher,
sinnhin und sinnher,
gib ihnen Vorhöf e, Kammern, Klappen
und Wildnisse, parietal,
und lausch ihrem zweiten
und jeweils zweite n und zweiten
Ton.","KLEIDE DIE WORTHÖHLEN AUS 
mit Pantherhäu ten, 
erweitere sie, f ellhin und fellher, 
sinnhin und sinnher, 
gib ihnen Vorhöf e, Kammern, Klappen 
und Wildnisse, parietal, 
und lausch ihrem zweiten 
und jeweils zweite n und zweiten 
Ton.",Replaced JSON text with the text extracted from the PDF page segment.
13725,Fadensonne,...auch keinerlei,203,source_text_replaced,"... AUCH KEINERLEI
Friede.
Graunächte, vorbewuß t-kühl.
Reizmengen, otterhaft,
auf Bewußtseinsschotter
unterwegs zu
Erinnerungsbläschen.
Grau-in-Grau der Subst anz.
Ein Halbschmerz, ein zweiter, o hne
Dauerspur, halbwegs
hier. Eine Halblust.
Bewegtes, Besetztes.
Wiederholungszwangs-
Camaieu.",". . . AUCH KEINERLEI  
Friede.  
Graunächte, vorbewuß t-kühl.  
Reizmengen, otterhaft,  
auf Bewußtseinsschotter  
unterwegs zu  
Erinnerungsbläschen.  
Grau-in-Grau der Subst anz.  
Ein Halbschmerz, ein zweiter, o hne  
Dauerspur, halbwegs  
hier. Eine Halblust.  
Bewegtes, Besetztes.  
Wiederholungszwangs-  
Camaieu.",Replaced JSON text with the text extracted from the PDF page segment.
13726,Fadensonne,"Nah, im Aortenbogen",203,source_text_replaced,"NAH, IM AORTENBOGEN,
im Hellblut:
das Hellwort.
Mutter Rahel
weint nicht mehr.
Rübergetragen
alles Geweinte.
Still, in den Kranzarterien,
unumschnürt:
Ziw, jenes Licht.","NAH, IM AORTENBOGEN, 
im Hellblut:  
das Hellwort.  
Mutter Rahel  
weint nicht mehr.  
Rübergetragen  
alles Geweinte.",Replaced JSON text with the text extracted from the PDF page segment.
13726,Fadensonne,"Nah, im Aortenbogen",203,cleaning_and_normalization,"NAH, IM AORTENBOGEN,
im Hellblut:
das Hellwort.
Mutter Rahel
weint nicht mehr.
Rübergetragen
alles Geweinte.
Still, in den Kranzarterien,
unumschnürt:
Ziw, jenes Licht.","NAH, IM AORTENBOGEN,
im Hellblut:
das Hellwort.
Mutter Rahel
weint nicht mehr.
Rübergetragen
alles Geweinte.","Applied whitespace/ligature fixups, contraction joins (e.g., 'in s'→'ins'), and preposition+Capital split (e.g., 'imStundenrund'→'im Stundenrund') while preserving stanza breaks."
13882,Schneepart,Stahlschüssiger Sehstein,271,source_text_replaced,"STAHLSCH ÜSSIGER SEHSTEIN, umstirnter,
dies hier:
die Palmfarne, jetzt,
in Castrup: ein
metallischer Vortru pp
des nächsten
Urjahrhunderts,
eine
Flughaut, lippig,
du
durchstößt sie,
die bildersüchtige blanke
Rolltreppe
kann dich nicht spiegeln.","STAHLSCH ÜSSIGER SEHSTEIN, umstirnter,  
dies hier:  
die Palmfarne, jetzt,  
in Castrup: ein  
metallischer Vortru pp  
des nächsten  
Urjahrhunderts,  
eine  
Flughaut, lippig,  
du  
durchstößt sie,  
die bildersüchtige blanke  
Rolltreppe  
kann dich nicht spiegeln.",Replaced JSON text with the text extracted from the PDF page segment.
13727,Fadensonne,Wirf das Sonnenjahr,204,source_text_replaced,"WIRF DAS SONNENJAHR, an dem du hängst,
ü
ber den Herzbord
und rudere zu, hungre dich fort, kopulierend:
zwei Keimzellen, zwei Metazoen,
das wart ihr,
das Unbelebte, die Heimat,
fordert jetzt Rückkehr -:
später, wer weiß,
kommt eins von euch zwein
gewandelt wieder herauf,
ein Pantoffeltierchen,
bewimpert,
im Wappen.","WIRF DAS SONNENJAHR, an dem du hängst,  
über den Herzbord  
und rudere zu, hungre dich fort, kopulierend:  
zwei Keimzellen, zwei Metazoen,  
das wart ihr,  
das Unbelebte, die Heimat,  
fordert jetzt Rückkehr -:  
später, wer weiß,  
kommt eins von euch zwein  
gewandelt wieder herauf,  
ein Pantoffeltierchen,  
bewimpert,  
im Wappen.",Replaced JSON text with the text extracted from the PDF page segment.
13727,Fadensonne,Wirf das Sonnenjahr,204,cleaning_and_normalization,"WIRF DAS SONNENJAHR, an dem du hängst,
ü
ber den Herzbord
und rudere zu, hungre dich fort, kopulierend:
zwei Keimzellen, zwei Metazoen,
das wart ihr,
das Unbelebte, die Heimat,
fordert jetzt Rückkehr -:
später, wer weiß,
kommt eins von euch zwein
gewandelt wieder herauf,
ein Pantoffeltierchen,
bewimpert,
im Wappen.","WIRF DAS SONNENJAHR, an dem du hängst,
über den Herzbord
und rudere zu, hungre dich fort, kopulierend:
zwei Keimzellen, zwei Metazoen,
das wart ihr,
das Unbelebte, die Heimat,
fordert jetzt Rückkehr -:
später, wer weiß,
kommt eins von euch zwein
gewandelt wieder herauf,
ein Pantoffeltierchen,
bewimpert,
im Wappen.","Applied whitespace/ligature fixups, contraction joins (e.g., 'in s'→'ins'), and preposition+Capital split (e.g., 'imStundenrund'→'im Stundenrund') while preserving stanza breaks."
13728,Fadensonne,Weil du den Notscherben fandst,204,source_text_replaced,"WEIL DU DEN NOTSCHERBEN FANDST
in der Wüstung,
ruhn die Schattenjahrhunderte neben dir aus
und hören dich denken:
Vielleicht ist es wahr,
daß hier der Friede zwei Völker besprach,
aus Tongefäßen.
Die Hirnsichel, blank,
lungert am Himmel,
umstrolcht von Gallengestirn,
die Antimagneten, die H errscher,
tönen.","WEIL DU DEN NOTSCHERBEN FANDST  
in der Wüstung,  
ruhn die Schattenjahrhunderte neben dir aus  
und hören dich denken:  
Vielleicht ist es wahr,  
daß hier der Friede zwei Völker besprach,  
aus Tongefäßen.",Replaced JSON text with the text extracted from the PDF page segment.
13728,Fadensonne,Weil du den Notscherben fandst,204,cleaning_and_normalization,"WEIL DU DEN NOTSCHERBEN FANDST
in der Wüstung,
ruhn die Schattenjahrhunderte neben dir aus
und hören dich denken:
Vielleicht ist es wahr,
daß hier der Friede zwei Völker besprach,
aus Tongefäßen.
Die Hirnsichel, blank,
lungert am Himmel,
umstrolcht von Gallengestirn,
die Antimagneten, die Herrscher,
tönen.","WEIL DU DEN NOTSCHERBEN FANDST
in der Wüstung,
ruhn die Schattenjahrhunderte neben dir aus
und hören dich denken:
Vielleicht ist es wahr,
daß hier der Friede zwei Völker besprach,
aus Tongefäßen.","Applied whitespace/ligature fixups, contraction joins (e.g., 'in s'→'ins'), and preposition+Capital split (e.g., 'imStundenrund'→'im Stundenrund') while preserving stanza breaks."
13732,Fadensonne,Tagbewurf,206,source_text_replaced,"TAGBEWURF: die
lichtdurchlässige Dorn-
schläfe
grapscht sich noch ein
einziges taufrisches
Dunkel.
An der Herzspitze kommt
eine Muskelfaser
sinnend zu Tode.","TAGBEWURF: die 
lichtdurchlässige Dorn- 
schläfe 
grapscht sich noch ein 
einziges taufrisches 
Dunkel. 
An der Herzspitze kommt 
eine Muskelfaser 
sinnend zu Tode.",Replaced JSON text with the text extracted from the PDF page segment.
13733,Fadensonne,Redewände,206,source_text_replaced,"REDEWÄNDE, raumeinwärts -
eingespult in dich selber,
grölst du dich durch bis zur Letztwand.
Die Nebel brennen.
Die Hitze hängt sich in dich.
VERWAIST im Gewittertrog
die vier Ellen Erde,
verschattet des himmlischen
Schreibers Archiv,
vermurt Michael,
verschlickt Gabriel,
vergoren im Steinblitz
die Hebe.","REDEWÄNDE, raumeinwärts -  
eingespult in dich selber,  
grölst du dich durch bis zur Letztwand.  
Die Nebel brennen.  
Die Hitze hängt sich in dich.",Replaced JSON text with the text extracted from the PDF page segment.
13733,Fadensonne,Redewände,206,cleaning_and_normalization,"REDEWÄNDE, raumeinwärts eingespult in dich selber,
grölst du dich durch bis zur Letztwand.
Die Nebel brennen.
Die Hitze hängt sich in dich.
VERWAIST im Gewittertrog
die vier Ellen Erde,
verschattet des himmlischen
Schreibers Archiv,
vermurt Michael,
verschlickt Gabriel,
vergoren im Steinblitz
die Hebe.","REDEWÄNDE, raumeinwärts eingespult in dich selber,
grölst du dich durch bis zur Letztwand.
Die Nebel brennen.
Die Hitze hängt sich in dich.","Applied whitespace/ligature fixups, contraction joins (e.g., 'in s'→'ins'), and preposition+Capital split (e.g., 'imStundenrund'→'im Stundenrund') while preserving stanza breaks."
13736,Fadensonne,Fortgewälzter,207,source_text_replaced,"FORTGEWÄL ZTER Inzest-Stein.
Ein Auge, dem Arzt
aus der Niere geschnitten,
liest an Hippokrate s Statt
das Meineid-make up.
Sprengungen, Schlafbomben, Goldgas.
Ich schwimme, ich schwim me","FORTGEWÄL ZTER Inzest-Stein. 
Ein Auge, dem Arzt 
aus der Niere geschnitten, 
liest an Hippokrate s Statt 
das Meineid-make up. 
Sprengungen, Schlafbomben, Goldgas. 
Ich schwimme, ich schwim me",Replaced JSON text with the text extracted from the PDF page segment.
